mode,text,pref_path,rej_path,rp,rr,correct
T2A,Playful melody played on glockenspiel with electronic accompaniment featuring bass notes and chords.,data/evaluation/rm/musicprefs/wav/151_1.wav,data/evaluation/rm/musicprefs/wav/151_0.wav,-15.955270767211914,-13.928406715393066,0
T2A,Fast-paced instrumental heavy metal cover of a popular melody with intense and aggressive electric guitar riffs.,data/evaluation/rm/musicprefs/wav/152_1.wav,data/evaluation/rm/musicprefs/wav/152_0.wav,-12.369295120239258,-12.452075958251953,1
T2A,"Traditional music played on three didgeridoos with a percussive rhythm and alternating melody, featuring a tambourine halfway through.",data/evaluation/rm/musicprefs/wav/153_1.wav,data/evaluation/rm/musicprefs/wav/153_0.wav,-18.049686431884766,-16.532119750976562,0
T2A,"Live bar music with acoustic drums, bassline, harmonica, and e-guitar playing a mid-range melody.",data/evaluation/rm/musicprefs/wav/155_0.wav,data/evaluation/rm/musicprefs/wav/155_1.wav,-13.872844696044922,-13.413887977600098,0
T2A,Indian classical instrumental tune featuring a duet of nadaswaram with emotional and lyrical melodies.,data/evaluation/rm/musicprefs/wav/156_0.wav,data/evaluation/rm/musicprefs/wav/156_1.wav,-16.610666275024414,-15.268824577331543,0
T2A,"Instrumental track with acoustic guitar and double bass, featuring arpeggios and leading melodic motif, suitable for an adventure movie.",data/evaluation/rm/musicprefs/wav/159_1.wav,data/evaluation/rm/musicprefs/wav/159_0.wav,-15.907617568969727,-14.588300704956055,0
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/160_1.wav,data/evaluation/rm/musicprefs/wav/160_0.wav,-16.162067413330078,-17.74669075012207,1
T2A,"Melancholic indietronica piece with electric guitars and fast acoustic drum beat, suitable for a city-based drama movie soundtrack.",data/evaluation/rm/musicprefs/wav/161_0.wav,data/evaluation/rm/musicprefs/wav/161_1.wav,-18.122196197509766,-14.180273056030273,0
T2A,"Relaxing instrumental with piano and French horn, featuring an ascending progression and arpeggiated chords.",data/evaluation/rm/musicprefs/wav/162_0.wav,data/evaluation/rm/musicprefs/wav/162_1.wav,-11.851644515991211,-12.881354331970215,1
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/163_1.wav,data/evaluation/rm/musicprefs/wav/163_0.wav,-14.116863250732422,-13.482230186462402,0
T2A,Movie soundtrack with eerie violin harmonies and sound effects of destruction and chaos.,data/evaluation/rm/musicprefs/wav/164_0.wav,data/evaluation/rm/musicprefs/wav/164_1.wav,-14.828263282775879,-15.706792831420898,1
T2A,A mono and noisy recording of melodic church bells impact.,data/evaluation/rm/musicprefs/wav/165_1.wav,data/evaluation/rm/musicprefs/wav/165_0.wav,-17.158588409423828,-16.971946716308594,0
T2A,"Fast-paced Hindustani classical instrumental with tabla, sitar, temple bells, acoustic guitar, Manjira taal, and harmonium accompaniment.",data/evaluation/rm/musicprefs/wav/166_1.wav,data/evaluation/rm/musicprefs/wav/166_0.wav,-14.257616996765137,-16.13698959350586,1
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/167_1.wav,data/evaluation/rm/musicprefs/wav/167_0.wav,-14.116863250732422,-12.635147094726562,0
T2A,A slow and captivating piano piece that evokes sombre and reflective emotions with simple yet effective motifs.,data/evaluation/rm/musicprefs/wav/168_1.wav,data/evaluation/rm/musicprefs/wav/168_0.wav,-15.612269401550293,-12.76219367980957,0
T2A,"Relaxing instrumental with piano and French horn, featuring an ascending progression and arpeggiated chords.",data/evaluation/rm/musicprefs/wav/170_0.wav,data/evaluation/rm/musicprefs/wav/170_1.wav,-15.057109832763672,-14.249469757080078,0
T2A,Electronic noise created by mixing effects pedals without any instruments or vocals.,data/evaluation/rm/musicprefs/wav/172_0.wav,data/evaluation/rm/musicprefs/wav/172_1.wav,-16.736679077148438,-14.550773620605469,0
T2A,"Electronic track with a prominent synth bass, muffled drums, and a busy offbeat sound effect.",data/evaluation/rm/musicprefs/wav/173_0.wav,data/evaluation/rm/musicprefs/wav/173_1.wav,-16.915325164794922,-16.437633514404297,0
T2A,A loud and distorted shofar tone recorded in mono.,data/evaluation/rm/musicprefs/wav/174_0.wav,data/evaluation/rm/musicprefs/wav/174_1.wav,-16.596752166748047,-16.624351501464844,1
T2A,Live acoustic performance of an Irish folk music piece played on two guitars and a violin with sounds of a pub in the background.,data/evaluation/rm/musicprefs/wav/175_1.wav,data/evaluation/rm/musicprefs/wav/175_0.wav,-16.01256561279297,-15.55488395690918,0
T2A,"Techno track with digital drums, synth lead, and reversed digital sounds creating a high pitch note.",data/evaluation/rm/musicprefs/wav/176_1.wav,data/evaluation/rm/musicprefs/wav/176_0.wav,-14.516724586486816,-14.470193862915039,0
T2A,"Classical music with tango influences performed live by four saxophones of different ranges, creating a vibrant atmosphere suitable for a movie soundtrack about a culture clash.",data/evaluation/rm/musicprefs/wav/178_0.wav,data/evaluation/rm/musicprefs/wav/178_1.wav,-13.296096801757812,-12.292974472045898,0
T2A,Classical melody played on an acoustic guitar using fingerstyle with a lot of reverb.,data/evaluation/rm/musicprefs/wav/182_1.wav,data/evaluation/rm/musicprefs/wav/182_0.wav,-17.73893928527832,-13.207959175109863,0
T2A,"Folk melody played by violins and flutes with hand claps, suitable for a happy medieval movie scene.",data/evaluation/rm/musicprefs/wav/184_1.wav,data/evaluation/rm/musicprefs/wav/184_0.wav,-11.371438980102539,-13.117005348205566,1
T2A,Bluesy instrumental guitar track with clean and overdrive sounds and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/186_0.wav,data/evaluation/rm/musicprefs/wav/186_1.wav,-14.267399787902832,-15.718086242675781,1
T2A,"Passionate electric guitar solo over groovy bass, tambourine, and percussion creates a funky sound.",data/evaluation/rm/musicprefs/wav/189_0.wav,data/evaluation/rm/musicprefs/wav/189_1.wav,-14.269635200500488,-14.76718807220459,1
T2A,Slow electric guitar instrumental with a solo riff and background noise.,data/evaluation/rm/musicprefs/wav/190_1.wav,data/evaluation/rm/musicprefs/wav/190_0.wav,-16.240093231201172,-15.030213356018066,0
T2A,"A lively and elegant classical music piece in the style of Italian folk music, played by a chamber orchestra with a cello as the lead, suitable for a movie scene involving pursuit, face-off or duel.",data/evaluation/rm/musicprefs/wav/191_1.wav,data/evaluation/rm/musicprefs/wav/191_0.wav,-13.073074340820312,-16.178102493286133,1
T2A,Instrumental with medium tempo and improvised percussion playing steady rhythm and rattling sounds.,data/evaluation/rm/musicprefs/wav/192_1.wav,data/evaluation/rm/musicprefs/wav/192_0.wav,-15.71027946472168,-17.10488510131836,1
T2A,Electronic noise created by mixing effects pedals without any instruments or vocals.,data/evaluation/rm/musicprefs/wav/193_1.wav,data/evaluation/rm/musicprefs/wav/193_0.wav,-16.736679077148438,-18.053482055664062,1
T2A,"Electronic track with a prominent synth bass, muffled drums, and a busy offbeat sound effect.",data/evaluation/rm/musicprefs/wav/195_0.wav,data/evaluation/rm/musicprefs/wav/195_1.wav,-17.072391510009766,-16.437633514404297,0
T2A,"Fast-paced Hindustani classical instrumental with tabla, sitar, temple bells, acoustic guitar, Manjira taal, and harmonium accompaniment.",data/evaluation/rm/musicprefs/wav/196_1.wav,data/evaluation/rm/musicprefs/wav/196_0.wav,-15.94823932647705,-14.257616996765137,0
T2A,"Electronic instrumental with a medium tempo, claviharp melody, keyboard accompaniment, and digital sounds creating a sinister and suspenseful atmosphere.",data/evaluation/rm/musicprefs/wav/198_1.wav,data/evaluation/rm/musicprefs/wav/198_0.wav,-15.928016662597656,-15.990758895874023,1
T2A,Classical melody played on an acoustic guitar using fingerstyle with a lot of reverb.,data/evaluation/rm/musicprefs/wav/201_0.wav,data/evaluation/rm/musicprefs/wav/201_1.wav,-14.157820701599121,-13.728630065917969,0
T2A,"An instrumental piece with gamelan lead and hand percussion, featuring medium tempo, melodic sounds, and harmony from metal bowls or plates.",data/evaluation/rm/musicprefs/wav/203_0.wav,data/evaluation/rm/musicprefs/wav/203_1.wav,-14.558403015136719,-13.1224365234375,0
T2A,Electric guitar solo over a loud rock instrumental with a noisy recording.,data/evaluation/rm/musicprefs/wav/204_1.wav,data/evaluation/rm/musicprefs/wav/204_0.wav,-14.68214225769043,-14.680596351623535,0
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/205_0.wav,data/evaluation/rm/musicprefs/wav/205_1.wav,-15.396586418151855,-15.192630767822266,0
T2A,"Live electric guitar performance with arpeggiated chords and warm tone, creating a peaceful atmosphere for a relaxing walk.",data/evaluation/rm/musicprefs/wav/206_1.wav,data/evaluation/rm/musicprefs/wav/206_0.wav,-13.972763061523438,-13.80856704711914,0
T2A,"Live rock performance with electric guitar, bass guitar, and drums, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/207_0.wav,data/evaluation/rm/musicprefs/wav/207_1.wav,-14.699575424194336,-14.09657096862793,0
T2A,Dramatic contemporary classical piano piece with accentuated playing style suitable for documentary or mystery/horror video game soundtrack.,data/evaluation/rm/musicprefs/wav/208_0.wav,data/evaluation/rm/musicprefs/wav/208_1.wav,-14.859685897827148,-16.387197494506836,1
T2A,"A spirited western classical instrumental featuring a virtuoso cello solo, string section harmony, flutes, and timpani.",data/evaluation/rm/musicprefs/wav/209_0.wav,data/evaluation/rm/musicprefs/wav/209_1.wav,-15.222343444824219,-15.115621566772461,0
T2A,"Live electric guitar performance with arpeggiated chords and warm tone, creating a peaceful atmosphere for a relaxing walk.",data/evaluation/rm/musicprefs/wav/211_0.wav,data/evaluation/rm/musicprefs/wav/211_1.wav,-14.106663703918457,-12.994714736938477,0
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/212_1.wav,data/evaluation/rm/musicprefs/wav/212_0.wav,-13.906368255615234,-15.192630767822266,1
T2A,Passionate and emotional harpsichord cover of a classical song.,data/evaluation/rm/musicprefs/wav/213_1.wav,data/evaluation/rm/musicprefs/wav/213_0.wav,-14.791682243347168,-14.239900588989258,0
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/214_1.wav,data/evaluation/rm/musicprefs/wav/214_0.wav,-13.738954544067383,-15.919995307922363,1
T2A,"An instrumental folk tune with a banjo and violin playing the melody simultaneously, evoking a western movie atmosphere.",data/evaluation/rm/musicprefs/wav/215_1.wav,data/evaluation/rm/musicprefs/wav/215_0.wav,-12.162893295288086,-14.729028701782227,1
T2A,A suspenseful and intense electric guitar melody with groovy bass guitar and synth bells melody played over shimmering cymbals in a noisy and mono recording.,data/evaluation/rm/musicprefs/wav/216_0.wav,data/evaluation/rm/musicprefs/wav/216_1.wav,-17.60155487060547,-15.22684383392334,0
T2A,Live performance of a slow melody on distorted electric guitar with acoustic drums and bassline.,data/evaluation/rm/musicprefs/wav/217_1.wav,data/evaluation/rm/musicprefs/wav/217_0.wav,-13.221019744873047,-15.023296356201172,1
T2A,"Acoustic guitar and harmonica create a folksy atmosphere, reminiscent of a campfire gathering.",data/evaluation/rm/musicprefs/wav/218_0.wav,data/evaluation/rm/musicprefs/wav/218_1.wav,-13.422601699829102,-12.91458511352539,0
T2A,"Electronic instrumental with a medium tempo, claviharp melody, keyboard accompaniment, and digital sounds creating a sinister and suspenseful atmosphere.",data/evaluation/rm/musicprefs/wav/219_1.wav,data/evaluation/rm/musicprefs/wav/219_0.wav,-16.431846618652344,-15.928016662597656,0
T2A,Passionate and emotional harpsichord cover of a classical song.,data/evaluation/rm/musicprefs/wav/220_1.wav,data/evaluation/rm/musicprefs/wav/220_0.wav,-14.003355979919434,-12.447527885437012,0
T2A,"Energetic drum solo with double pedal kick, punchy snare, shimmering cymbals, and boomy toms in a mono recording.",data/evaluation/rm/musicprefs/wav/221_0.wav,data/evaluation/rm/musicprefs/wav/221_1.wav,-15.25243091583252,-14.37934684753418,0
T2A,"Classical harpsichord piece with suspenseful and haunting tones, accompanied by low sustained cellos.",data/evaluation/rm/musicprefs/wav/222_0.wav,data/evaluation/rm/musicprefs/wav/222_1.wav,-15.321187019348145,-15.221270561218262,0
T2A,Indian classical instrumental tune featuring a duet of nadaswaram with emotional and lyrical melodies.,data/evaluation/rm/musicprefs/wav/223_0.wav,data/evaluation/rm/musicprefs/wav/223_1.wav,-14.088445663452148,-16.610666275024414,1
T2A,"A clarinet melody played loudly and harshly in a noisy, mono recording.",data/evaluation/rm/musicprefs/wav/224_0.wav,data/evaluation/rm/musicprefs/wav/224_1.wav,-14.718114852905273,-13.770820617675781,0
T2A,"A didgeridoo melody played outdoors with natural sounds in the background, recorded in mono with some noise.",data/evaluation/rm/musicprefs/wav/225_1.wav,data/evaluation/rm/musicprefs/wav/225_0.wav,-17.190692901611328,-14.762325286865234,0
T2A,"Drum solo with snare roll and syncopated cowbell, recorded with unbalanced stereo image.",data/evaluation/rm/musicprefs/wav/226_0.wav,data/evaluation/rm/musicprefs/wav/226_1.wav,-16.58938217163086,-17.367015838623047,1
T2A,"A lively folk tune with violins leading the melody, celli playing chords, brass section playing a countermelody, and shakers providing rhythm.",data/evaluation/rm/musicprefs/wav/227_1.wav,data/evaluation/rm/musicprefs/wav/227_0.wav,-13.733991622924805,-14.848610877990723,1
T2A,"Electronic music with a repeating seven-note pattern played on a synth with delay and reverb effects, suitable for video game background music.",data/evaluation/rm/musicprefs/wav/229_0.wav,data/evaluation/rm/musicprefs/wav/229_1.wav,-15.776602745056152,-16.274246215820312,1
T2A,Bass guitar instrumental with a groovy high-pitched lick followed by a rock and roll pattern played in different sequences.,data/evaluation/rm/musicprefs/wav/230_1.wav,data/evaluation/rm/musicprefs/wav/230_0.wav,-15.571231842041016,-16.594200134277344,1
T2A,Movie soundtrack with eerie violin harmonies and sound effects of destruction and chaos.,data/evaluation/rm/musicprefs/wav/232_1.wav,data/evaluation/rm/musicprefs/wav/232_0.wav,-15.188963890075684,-15.567498207092285,1
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/234_1.wav,data/evaluation/rm/musicprefs/wav/234_0.wav,-15.396586418151855,-16.92974853515625,1
T2A,"Middle Eastern song with intricate accordion melody and traditional percussion, suitable for belly dancing.",data/evaluation/rm/musicprefs/wav/240_1.wav,data/evaluation/rm/musicprefs/wav/240_0.wav,-13.656352043151855,-13.988560676574707,1
T2A,"Slow instrumental with bass, guitar, violin, and Arabic horn playing a melancholic melody.",data/evaluation/rm/musicprefs/wav/241_0.wav,data/evaluation/rm/musicprefs/wav/241_1.wav,-16.5310115814209,-15.001731872558594,0
